# The three INPUTS of StrongRowView.gatedRate and the OUTPUT it produced, one
# line per recorded second, for three rows written by this app. Read by
# scripts/lock_snap_replay.py; every figure #193 and its pull request quote is
# derived from this file.
#
# FORMAT
#   ROW <key> <label>                       starts a row
#   REC <rate_raw> <lock_rate> <rate_base> <row_stroke_rate>
#                                           one recorded second, in timestamp
#                                           order, all four in spm
#   Lines beginning with # and blank lines are ignored.
#
# WHY FOUR COLUMNS ON ONE LINE, when scripts/fixtures/cue_work_laps.txt holds
# one series and its companion holds the other. gatedRate's ARGUMENT LIST is
# the tuple (median rate, lock period, established rate): the three are read in
# the same call, and a replay that paired a median with a lock from a different
# second would be replaying a machine that never ran. Here alignment is
# intrinsic to the line rather than checked across files. `row_stroke_rate` is
# the fourth column because it is what the call RETURNED -- it is the target
# the transcription is proved against, not a fifth input.
#
# The scoring selectors that gatedRate never sees -- step_type and
# enhanced_speed -- are NOT here. They are in the companion,
# scripts/fixtures/lock_snap_context.txt, for the reason lock_guard_speed.txt
# states for itself: a series the decision never reads must not be able to move
# a figure the decision produces.
#
# PROVENANCE, so this is reproducible from the originals with any FIT decoder:
#   source files   i183553852.fit, i178249719.fit, i174014735.fit
#   values         the developer fields of record messages (FIT global message
#                  20), in timestamp order, no lap filtering of any kind:
#                    rate_raw         developer field id 23
#                    lock_rate        developer field id 20
#                    rate_base        developer field id 24
#                    row_stroke_rate  developer field id 0
#   selection      a record is written here only if it carries ALL FOUR. That
#                  drops 1 record of i178249719's 3003 and none of the other
#                  two rows'.
#   lock period    lock_rate is the RATE. gatedRate takes a PERIOD, so the
#                  replay passes 60/lock_rate and 0.0 for no lock -- the same
#                  inverse StrongRowView.lockRateOf applies on the way out.
#   precision      float32 in the file, written here to 6 decimal places with
#                  trailing zeros stripped. Measured, not assumed: at 6 dp no
#                  record's branch decision or output moves under the shipped
#                  rule or under the guard at any tolerance in 0.07-0.15; at
#                  5 dp and at 4 dp, two records of i183553852 flip branch.
#
# ABSENCE. No record written here is MISSING any of the four columns -- that is
# what the selection rule above guarantees -- so this file needs no absence
# marker, which is stated rather than left to be noticed. A 0 is never absence
# here either; each column has its own in-band meaning for it, and they are not
# the same meaning:
#   rate_raw         0 is "the stroke ring has timed out or nothing has been
#                    measured". It is not a 0 spm cadence.
#   lock_rate        0 is LOCK_RATE_NONE, the app's NO-LOCK sentinel. A real
#                    lock is a rate in [MIN_RATE, MAX_RATE] = [6, 40], so 0 is
#                    out of band by construction (updateAutocorr searches only
#                    lags in [60/MAX_RATE, 60/MIN_RATE]).
#   rate_base        0 is RATE_BASE_NONE, "no established rate yet".
#   row_stroke_rate  0 is the app's NO-DATA sentinel: outputRate() returns 0.0
#                    when nothing has been measured and drawRate renders it
#                    "--.-". The same convention cue_work_laps.txt states.
#
# CROSS-CHECKS a reader can run against the originals, all pinned by
# scripts/test_lock_snap_replay.py:
#   records written           i183553852 3385, i178249719 3002, i174014735 2276
#   the shipped gatedRate replayed from columns 1-3 reproduces column 4 on
#                             3382/3385, 2997/3002 and 2274/2276 records
#   snaps fired (the shipped rule substituting the lock)
#                             643, 356 and 175
#   i183553852 record 2489    rate_raw 18.518518, lock_rate 6.383, output 6.383
#   i183553852 record 2503    rate_raw 10.416667, lock_rate 33.333, output
#                             33.333
#
# THE TEN RECORDS THAT DO NOT REPRODUCE ARE AN UNEXPLAINED RESIDUAL (#194),
# recorded here rather than attributed. Three of them -- i183553852 1490 and
# 3340, i178249719 2941 -- are reproduced exactly by the shipped gatedRate
# evaluated with the NEXT record's lock_rate, i.e. the recorded output is one
# lock update ahead of the recorded lock. The obvious mechanism is RULED OUT at
# source: onTick writes row_stroke_rate at source/StrongRowView.mc:1982 and the
# diagnostics at :2163-2191, both inside the one `if (mStarted && !mPaused)`
# block that opens at :1981 and closes at :2380 (verified at d2cd8a6), and
# nothing between them touches mRate or mAcPeriod. Nothing in this repository
# decodes a file this app wrote, so the cause is not answerable from here.
# scripts/lock_snap_replay.py `reproduce` prints the residual list rather than
# rounding it away, and every figure taken from this fixture is computed from
# the REPLAYED series so the residual cannot contaminate a before/after pair.
ROW i183553852 8x3' strength-endurance, the row #193 was reported from
REC 18.292519 18.683414 18.115583 18.292519
REC 18.292519 18.254601 18.115583 18.292519
REC 18.292519 18.254601 18.115583 18.292519
REC 18.292519 18.006634 18.115583 18.292519
REC 17.442158 18.006634 17.947227 17.442158
REC 17.442158 17.861059 17.947227 17.442158
REC 17.442158 17.861059 17.947227 17.442158
REC 17.442158 17.774839 17.820961 17.442158
REC 17.442158 17.774839 17.820961 17.442158
REC 17.442158 17.723505 17.820961 17.442158
REC 17.442158 17.723505 17.820961 17.442158
REC 17.857222 17.692848 17.830027 17.857222
REC 17.857222 17.692848 17.830027 17.857222
REC 17.857222 17.674505 17.830027 17.857222
REC 17.857222 17.674505 17.836826 17.857222
REC 17.857222 17.663515 17.836826 17.857222
REC 17.857222 17.663515 17.836826 17.857222
REC 17.857222 17.656931 17.836826 17.857222
REC 17.857222 17.656931 17.841925 17.857222
REC 17.857222 17.652981 17.841925 17.857222
REC 17.857222 17.652981 17.841925 17.857222
REC 17.857222 18.076015 17.845749 17.857222
REC 17.857222 18.076015 17.845749 17.857222
REC 17.857222 18.33971 17.845749 17.857222
REC 18.518574 18.33971 18.013954 18.518574
REC 18.518574 18.501652 18.013954 18.518574
REC 18.518574 18.501652 18.013954 18.518574
REC 18.518574 18.600199 18.013954 18.518574
REC 17.857222 18.600199 17.974771 17.857222
REC 17.857222 18.206848 17.974771 17.857222
REC 17.857222 18.206848 17.974771 17.857222
REC 17.241476 17.978725 17.791447 17.241476
REC 17.241476 17.978725 17.791447 17.241476
REC 17.241476 17.978725 17.791447 17.241476
REC 17.241476 17.844574 17.791447 17.241476
REC 17.241476 17.844574 17.791447 17.241476
REC 17.241476 17.765039 17.653954 17.241476
REC 17.241476 17.765039 17.653954 17.241476
REC 17.241476 17.308765 17.653954 17.241476
REC 17.241476 17.308765 17.653954 17.241476
REC 16.854233 17.04608 17.454023 16.854233
REC 16.854233 17.04608 17.454023 16.854233
REC 16.854233 16.89226 17.454023 16.854233
REC 16.854233 16.89226 17.454023 16.854233
REC 16.12863 16.801294 17.122675 16.12863
REC 16.12863 16.801294 17.122675 16.12863
REC 16.12863 16.747185 17.122675 16.12863
REC 16.12863 16.747185 16.874165 16.12863
REC 16.12863 16.350489 16.874165 16.12863
REC 16.12863 16.350489 16.874165 16.12863
REC 16.12863 16.121367 16.874165 16.12863
REC 16.12863 16.121367 16.874165 16.12863
REC 16.12863 15.986949 16.874165 16.12863
REC 16.12863 15.986949 16.874165 16.12863
REC 16.12863 15.90737 16.874165 16.12863
REC 15.463898 15.90737 16.521599 15.463898
REC 15.463898 15.860001 16.521599 15.463898
REC 15.463898 15.860001 16.521599 15.463898
REC 15.463898 15.504433 16.521599 15.463898
REC 15.463898 15.504433 16.521599 15.463898
REC 15.306428 15.298643 16.217806 15.306428
REC 15.306428 15.298643 16.217806 15.306428
REC 15.306428 8.571429 16.217806 8.571429
REC 15.306428 8.571429 16.217806 8.571429
REC 15.306428 8.670521 16.217806 8.670521
REC 11.90467 8.670521 14.330984 8.670521
REC 11.90467 8.670521 14.330984 8.670521
REC 11.90467 8.670521 14.330984 8.670521
REC 11.90467 8.670521 14.330984 8.670521
REC 11.90467 8.670521 14.330984 8.670521
REC 11.90467 0 14.330984 11.90467
REC 11.90467 0 14.330984 11.90467
REC 11.90467 0 14.330984 11.90467
REC 11.90467 0 14.330984 11.90467
REC 10.416649 0 13.3524 10.416649
REC 10.416649 0 13.3524 10.416649
REC 10.416649 0 13.3524 10.416649
REC 10.416649 0 13.3524 10.416649
REC 10.416649 0 13.3524 10.416649
REC 10.416649 0 13.3524 10.416649
REC 10.204073 0 12.565318 10.204073
REC 10.416649 0 12.028151 10.416649
REC 10.416649 0 12.028151 10.416649
REC 10.416649 0 12.028151 10.416649
REC 10.416649 37.500004 12.028151 37.500004
REC 11.90467 37.500004 18.396114 37.500004
REC 11.90467 37.500004 18.396114 37.500004
REC 15.151665 37.500004 23.172087 37.500004
REC 39.473179 37.500004 27.24736 39.473179
REC 39.473179 37.500004 27.24736 39.473179
REC 39.473179 37.500004 27.24736 39.473179
REC 39.473179 37.500004 27.24736 39.473179
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 23.076923 0 0
REC 0 23.076923 0 0
REC 0 12.000001 0 0
REC 0 12.000001 0 0
REC 0 10.638299 0 0
REC 0 10.638299 0 0
REC 0 6.818182 0 0
REC 0 6.818182 0 0
REC 0 6.818182 0 0
REC 0 6.818182 0 0
REC 0 6.818182 0 0
REC 0 6.818182 0 0
REC 0 0 0 0
REC 11.810842 0 11.810842 11.810842
REC 11.810842 0 11.810842 11.810842
REC 11.810842 0 11.810842 11.810842
REC 11.810842 37.500004 11.810842 37.500004
REC 11.810842 37.500004 11.810842 37.500004
REC 11.810842 37.500004 11.810842 37.500004
REC 10.791371 37.500004 18.233131 37.500004
REC 10.791371 37.500004 18.233131 37.500004
REC 10.791371 37.500004 18.233131 37.500004
REC 11.810842 37.500004 23.04985 37.500004
REC 11.810842 37.500004 23.04985 37.500004
REC 11.810842 37.500004 23.04985 37.500004
REC 13.574526 37.500004 26.662388 37.500004
REC 13.574526 37.500004 26.662388 37.500004
REC 13.574526 37.500004 26.662388 37.500004
REC 15.957405 35.714287 29.371792 35.714287
REC 15.957405 35.714287 29.371792 35.714287
REC 15.957405 35.714287 29.371792 35.714287
REC 15.957405 35.714287 29.371792 35.714287
REC 15.957405 35.714287 29.371792 35.714287
REC 0 35.714287 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 13.636365 0 0
REC 0 13.636365 0 0
REC 17.241476 12.500001 12.500001 12.500001
REC 17.241476 12.500001 12.500001 12.500001
REC 17.241476 12.500001 12.500001 12.500001
REC 17.241476 12.500001 12.500001 12.500001
REC 17.241476 37.500004 12.500001 37.500004
REC 17.241476 37.500004 12.500001 37.500004
REC 17.241476 37.500004 23.437502 37.500004
REC 17.241476 37.500004 23.437502 37.500004
REC 17.241476 37.500004 23.437502 37.500004
REC 17.241476 37.500004 23.437502 37.500004
REC 17.241476 37.500004 23.437502 37.500004
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 37.500004 0 0
REC 8.771817 37.500004 37.500004 37.500004
REC 8.771817 15.789474 37.500004 15.789474
REC 8.771817 15.789474 37.500004 15.789474
REC 12.345561 10.714287 31.211393 12.345561
REC 12.345561 10.714287 31.211393 12.345561
REC 12.345561 10.714287 31.211393 12.345561
REC 12.345561 10.714287 31.211393 12.345561
REC 12.345561 20.000002 31.211393 20.000002
REC 12.345561 20.000002 31.211393 20.000002
REC 12.345561 20.000002 31.211393 20.000002
REC 8.771817 20.000002 28.408546 20.000002
REC 8.771817 20.000002 28.408546 20.000002
REC 8.771817 20.000002 28.408546 20.000002
REC 11.90467 20.000002 26.30641 20.000002
REC 11.90467 20.000002 26.30641 20.000002
REC 11.90467 0 26.30641 11.90467
REC 18.518574 0 24.359451 18.518574
REC 18.518574 0 24.359451 18.518574
REC 18.518574 0 24.359451 18.518574
REC 20.833298 23.076923 23.477913 20.833298
REC 20.833298 23.076923 23.477913 20.833298
REC 22.059061 23.076923 23.123199 22.059061
REC 22.059061 23.076923 23.123199 22.059061
REC 22.059061 23.076923 23.123199 22.059061
REC 22.059061 23.076923 23.123199 22.059061
REC 22.059061 23.076923 22.857164 22.059061
REC 22.059061 23.076923 22.857164 22.059061
REC 22.059061 23.076923 22.857164 22.059061
REC 22.059061 23.076923 22.657639 22.059061
REC 22.059061 22.388062 22.657639 22.059061
REC 22.059061 22.388062 22.657639 22.059061
REC 19.737381 21.367523 21.927574 19.737381
REC 19.737381 21.367523 21.927574 19.737381
REC 19.737381 20.798672 21.927574 19.737381
REC 19.736589 20.798672 21.379827 19.736589
REC 19.736589 19.927731 21.379827 19.736589
REC 19.736589 19.927731 21.379827 19.736589
REC 19.736589 19.43932 20.969017 19.736589
REC 19.736589 19.43932 20.969017 19.736589
REC 19.736589 19.659777 20.969017 19.736589
REC 19.737381 19.659777 20.661108 19.737381
REC 19.737381 19.794468 20.661108 19.737381
REC 19.737381 19.794468 20.661108 19.737381
REC 20.270538 19.876173 20.563465 20.270538
REC 20.270538 19.876173 20.563465 20.270538
REC 20.270538 19.92552 20.563465 20.270538
REC 20.833298 19.92552 20.630924 20.833298
REC 20.833298 19.955246 20.630924 20.833298
REC 20.833298 19.955246 20.630924 20.833298
REC 20.833298 19.973124 20.681519 20.833298
REC 20.833298 19.973124 20.681519 20.833298
REC 20.833298 19.983866 20.681519 20.833298
REC 20.833298 19.983866 20.719463 20.833298
REC 20.833298 19.990316 20.719463 20.833298
REC 20.833298 19.990316 20.719463 20.833298
REC 20.547636 19.994188 20.676506 20.547636
REC 20.547636 19.994188 20.676506 20.547636
REC 20.547636 19.996513 20.676506 20.547636
REC 18.750286 19.996513 20.19495 18.750286
REC 18.750286 19.997908 20.19495 18.750286
REC 18.750286 19.997908 20.19495 18.750286
REC 18.750286 19.479328 19.833784 18.750286
REC 18.750286 19.479328 19.833784 18.750286
REC 18.750286 19.180895 19.833784 18.750286
REC 18.750286 19.180895 19.833784 18.750286
REC 18.750286 19.006182 19.56291 18.750286
REC 18.750286 19.006182 19.56291 18.750286
REC 18.750286 18.902874 19.56291 18.750286
REC 18.750286 18.902874 19.359755 18.750286
REC 18.750286 18.841427 19.359755 18.750286
REC 18.750286 18.841427 19.359755 18.750286
REC 18.071917 18.80475 19.037796 18.071917
REC 18.071917 18.80475 19.037796 18.071917
REC 18.071917 18.323914 19.037796 18.071917
REC 18.071917 18.323914 19.037796 18.071917
REC 17.646933 18.492002 18.690081 17.646933
REC 17.646933 18.492002 18.690081 17.646933
REC 17.646933 18.144499 18.690081 17.646933
REC 17.646933 18.144499 18.429295 17.646933
REC 17.646933 17.942196 18.429295 17.646933
REC 17.646933 17.942196 18.429295 17.646933
REC 17.646933 17.822964 18.429295 17.646933
REC 17.646933 17.822964 18.233704 17.646933
REC 17.646933 17.752184 18.233704 17.646933
REC 17.646933 17.752184 18.233704 17.646933
REC 17.646933 17.752184 18.233704 17.442158
REC 17.442158 17.709984 18.035816 17.442158
REC 17.442158 17.709984 18.035816 17.442158
REC 17.646933 17.684761 17.938595 17.646933
REC 17.646933 17.684761 17.938595 17.646933
REC 17.646933 17.669661 17.938595 17.646933
REC 17.646933 17.669661 17.938595 17.646933
REC 17.857222 17.660614 17.918251 17.857222
REC 17.857222 17.660614 17.918251 17.857222
REC 17.857222 17.65519 17.918251 17.857222
REC 17.857222 17.65519 17.918251 17.857222
REC 17.857222 17.651937 17.902994 17.857222
REC 17.857222 17.651937 17.902994 17.857222
REC 17.857222 17.649986 17.902994 17.857222
REC 17.857222 17.649986 17.902994 17.857222
REC 17.646933 17.648815 17.838978 17.646933
REC 17.646933 17.648815 17.838978 17.646933
REC 17.646933 17.648113 17.838978 17.646933
REC 17.857222 17.648113 17.843538 17.857222
REC 17.857222 17.647692 17.843538 17.857222
REC 17.857222 17.647692 17.843538 17.857222
REC 17.857222 17.64744 17.843538 17.857222
REC 17.646933 17.64744 17.794388 17.646933
REC 17.646933 17.647287 17.794388 17.646933
REC 17.646933 17.647287 17.794388 17.646933
REC 16.854233 17.647196 17.559349 16.854233
REC 16.854233 17.647196 17.559349 16.854233
REC 16.854233 17.647141 17.559349 16.854233
REC 16.854233 17.647141 17.559349 16.854233
REC 17.646933 17.64711 17.581245 17.646933
REC 17.646933 17.64711 17.581245 17.646933
REC 17.646933 17.647089 17.581245 17.646933
REC 16.854233 17.647089 17.399492 16.854233
REC 16.854233 17.241398 17.399492 16.854233
REC 16.854233 17.241398 17.399492 16.854233
REC 16.854233 17.006813 17.399492 16.854233
REC 16.854233 17.006813 17.263178 16.854233
REC 16.854233 17.257256 17.263178 16.854233
REC 16.854233 17.257256 17.263178 16.854233
REC 17.241476 17.411093 17.257751 17.241476
REC 17.241476 17.411093 17.257751 17.241476
REC 17.241476 17.504719 17.257751 17.241476
REC 17.241476 17.504719 17.257751 17.241476
REC 17.241476 17.561378 17.253683 17.241476
REC 17.241476 17.561378 17.253683 17.241476
REC 17.241476 17.192209 17.253683 17.241476
REC 16.853655 17.192209 17.153675 16.853655
REC 16.853655 16.978064 17.153675 16.853655
REC 16.853655 16.978064 17.153675 16.853655
REC 16.853655 16.852119 17.153675 16.853655
REC 16.853655 16.852119 17.153675 16.853655
REC 16.48345 16.777445 16.986118 16.48345
REC 16.48345 16.777445 16.986118 16.48345
REC 16.48345 16.367783 16.986118 16.48345
REC 16.48345 16.367783 16.860451 16.48345
REC 16.48345 16.131449 16.860451 16.48345
REC 16.48345 16.131449 16.860451 16.48345
REC 16.48345 16.341358 16.766201 16.48345
REC 16.48345 16.341358 16.766201 16.48345
REC 16.48345 16.469946 16.766201 16.48345
REC 16.48345 16.469946 16.766201 16.48345
REC 16.854233 16.921431 16.788208 16.854233
REC 16.854233 16.921431 16.788208 16.854233
REC 16.854233 17.204401 16.788208 16.854233
REC 17.241476 17.204401 16.901525 17.241476
REC 17.241476 17.378773 16.901525 17.241476
REC 17.241476 17.378773 16.901525 17.241476
REC 17.646933 17.485104 17.087877 17.646933
REC 17.646933 17.485104 17.087877 17.646933
REC 17.646933 17.549528 17.087877 17.646933
REC 17.646933 17.549528 17.087877 17.646933
REC 17.241476 17.588411 17.126278 17.241476
REC 17.241476 17.588411 17.126278 17.241476
REC 17.241476 17.611824 17.126278 17.241476
REC 17.241476 17.611824 17.126278 17.241476
REC 17.241476 17.6259 17.155077 17.241476
REC 17.241476 17.6259 17.155077 17.241476
REC 17.241476 17.634359 17.155077 17.241476
REC 17.241476 17.634359 17.176678 17.241476
REC 17.241476 17.234104 17.176678 17.241476
REC 17.241476 17.234104 17.176678 17.241476
REC 17.241476 17.002554 17.176678 17.241476
REC 16.666214 17.002554 17.049061 16.666214
REC 16.666214 16.495621 17.049061 16.666214
REC 16.666214 16.495621 17.049061 16.666214
REC 16.666214 16.563618 17.049061 16.666214
REC 16.12916 16.563618 16.819086 16.12916
REC 16.12916 16.604683 16.819086 16.12916
REC 16.12916 16.604683 16.819086 16.12916
REC 16.12916 16.268703 16.819086 16.12916
REC 16.666214 16.268703 16.780869 16.666214
REC 16.666214 16.425587 16.780869 16.666214
REC 16.666214 16.425587 16.780869 16.666214
REC 16.666214 16.521175 16.752205 16.666214
REC 16.666214 16.521175 16.752205 16.666214
REC 16.666214 16.579067 16.752205 16.666214
REC 16.853655 16.579067 16.777567 16.853655
REC 16.853655 16.613997 16.777567 16.853655
REC 16.853655 16.613997 16.777567 16.853655
REC 16.853655 17.012358 16.777567 16.853655
REC 16.853655 17.012358 16.796589 16.853655
REC 16.853655 16.872375 16.796589 16.853655
REC 16.853655 16.872375 16.796589 16.853655
REC 16.853655 16.789486 16.796589 16.853655
REC 16.854233 16.789486 16.811001 16.854233
REC 16.854233 16.740143 16.811001 16.854233
REC 16.854233 16.740143 16.811001 16.854233
REC 17.442158 16.34646 16.96879 17.442158
REC 17.442158 16.34646 16.96879 17.442158
REC 17.442158 16.473055 16.96879 17.442158
REC 17.442158 16.473055 16.96879 17.442158
REC 17.442158 16.19264 16.96879 17.442158
REC 17.442158 16.19264 17.087132 17.442158
REC 17.442158 16.028929 17.087132 17.442158
REC 17.442158 16.028929 17.087132 17.442158
REC 17.442158 16.028929 17.175888 17.442158
REC 17.442158 16.028929 17.175888 17.442158
REC 17.442158 16.028929 17.175888 17.442158
REC 17.857222 16.028929 17.346222 17.857222
REC 17.857222 16.028929 17.346222 17.857222
REC 17.857222 0 17.346222 17.857222
REC 17.857222 0 17.346222 17.857222
REC 17.857222 0 17.346222 17.857222
REC 17.857222 0 17.346222 17.857222
REC 0 0 0 0
REC 0 0 0 0
REC 8.196918 0 8.196918 8.196918
REC 8.196918 0 8.196918 8.196918
REC 12.500191 0 9.272737 12.500191
REC 12.500191 0 9.272737 12.500191
REC 12.500191 0 9.272737 12.500191
REC 12.500191 0 9.272737 12.500191
REC 12.500191 0 9.272737 12.500191
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 39.473179 37.500004 39.473179 39.473179
REC 39.473179 37.500004 39.473179 39.473179
REC 39.473179 37.500004 39.473179 39.473179
REC 39.473179 37.500004 39.473179 39.473179
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 33.333336 0 0
REC 0 33.333336 0 0
REC 0 11.538462 0 0
REC 0 11.538462 0 0
REC 0 11.194031 0 0
REC 0 11.194031 0 0
REC 0 7.894737 0 0
REC 0 7.894737 0 0
REC 0 7.009346 0 0
REC 0 7.009346 0 0
REC 0 7.009346 0 0
REC 0 7.009346 0 0
REC 0 7.009346 0 0
REC 0 7.009346 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 23.076923 0 0
REC 0 23.076923 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 12.930654 37.500004 37.500004 37.500004
REC 12.930654 37.500004 37.500004 37.500004
REC 12.930654 37.500004 37.500004 37.500004
REC 12.930654 37.500004 37.500004 37.500004
REC 12.930654 0 37.500004 12.930654
REC 12.930654 0 37.500004 12.930654
REC 12.930654 0 37.500004 12.930654
REC 12.930654 0 37.500004 12.930654
REC 12.930654 0 37.500004 12.930654
REC 8.746374 0 30.311596 8.746374
REC 8.746374 0 30.311596 8.746374
REC 8.746374 0 30.311596 8.746374
REC 8.746374 0 30.311596 8.746374
REC 8.746374 0 30.311596 8.746374
REC 12 0 25.733696 12
REC 12.447956 0 22.412262 12.447956
REC 12.447956 0 22.412262 12.447956
REC 12.447956 0 22.412262 12.447956
REC 12.447956 0 22.412262 12.447956
REC 0 0 0 0
REC 0 0 0 0
REC 0 0 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 0 37.500004 0 0
REC 6.172703 37.500004 37.500004 37.500004
REC 6.172703 37.500004 37.500004 37.500004
REC 6.172703 37.500004 37.500004 37.500004
REC 6.172703 37.500004 37.500004 37.500004
REC 6.172703 37.500004 37.500004 37.500004
REC 6.172703 37.500004 37.500004 37.500004
REC 6.172703 37.500004 37.500004 37.500004
REC 7.211479 37.500004 37.500004 37.500004
REC 7.211479 37.500004 37.500004 37.500004
REC 8.670618 0 37.500004 8.670618
REC 8.670618 0 37.500004 8.670618
REC 8.670618 0 37.500004 8.670618
REC 8.670618 0 37.500004 8.670618
REC 8.670618 0 37.500004 8.670618
REC 11.111312 37.500004 37.500004 37.500004
REC 11.111312 37.500004 37.500004 37.500004
REC 17.341236 23.076923 37.500004 17.341236
REC 17.341236 23.076923 37.500004 17.341236
REC 31.912739 6.382979 33.894234 6.382979
REC 31.912739 6.382979 33.894234 6.382979
REC 31.912739 6.382979 33.894234 6.382979
REC 31.912739 6.382979 33.894234 6.382979
REC 0 23.076923 0 0
REC 0 23.076923 0 0
REC 11.029531 23.076923 23.076923 23.076923
REC 11.029531 23.076923 23.076923 23.076923
REC 15.151665 23.076923 23.076923 23.076923
REC 15.151665 23.076923 23.076923 23.076923
REC 15.151665 23.076923 23.076923 23.076923
REC 23.436964 23.076923 23.166933 23.436964
REC 23.436964 23.076923 23.166933 23.436964
REC 23.25621 23.076923 23.189253 23.25621
REC 23.25621 23.076923 23.189253 23.25621
REC 23.25621 23.076923 23.189253 23.25621
REC 23.078224 23.076923 23.161495 23.078224
REC 23.078224 23.076923 23.161495 23.078224
REC 23.078224 23.076923 23.161495 23.078224
REC 23.078224 23.076923 23.140678 23.078224
REC 23.078224 23.076923 23.140678 23.078224
REC 23.078224 23.076923 23.140678 23.078224
REC 22.726095 23.076923 23.037033 22.726095
REC 22.726095 23.076923 23.037033 22.726095
REC 22.726095 22.388062 23.037033 22.726095
REC 20.546778 22.388062 22.414469 20.546778
REC 20.546778 21.994137 22.414469 20.546778
REC 20.546778 21.994137 22.414469 20.546778
REC 20.546778 21.150595 21.947546 20.546778
REC 20.546778 21.150595 21.947546 20.546778
REC 20.546778 20.674829 21.947546 20.546778
REC 20.546778 20.674829 21.947546 20.546778
REC 19.231552 20.399506 21.268547 19.231552
REC 19.231552 20.399506 21.268547 19.231552
REC 19.231552 20.237804 21.268547 19.231552
REC 19.231552 20.237804 20.759298 19.231552
REC 19.231552 19.615221 20.759298 19.231552
REC 19.231552 19.615221 20.759298 19.231552
REC 19.231552 19.259724 20.377361 19.231552
REC 19.231552 19.259724 20.377361 19.231552
REC 19.231552 19.052544 20.377361 19.231552
REC 19.231552 19.052544 20.090908 19.231552
REC 19.231552 18.930363 20.090908 19.231552
REC 19.231552 18.930363 20.090908 19.231552
REC 19.231552 18.857803 20.090908 19.231552
REC 18.518574 18.857803 19.697824 18.518574
REC 18.518574 18.814533 19.697824 18.518574
REC 18.518574 18.814533 19.697824 18.518574
REC 18.748856 18.788668 19.460583 18.748856
REC 18.748856 18.788668 19.460583 18.748856
REC 18.748856 18.773182 19.460583 18.748856
REC 19.231552 18.773182 19.403324 19.231552
REC 19.231552 18.763903 19.403324 19.231552
REC 19.231552 18.763903 19.403324 19.231552
REC 19.481569 18.758339 19.422886 19.481569
REC 19.481569 18.758339 19.422886 19.481569
REC 19.481569 18.755003 19.422886 19.481569
REC 18.986403 18.755003 19.313765 18.986403
REC 18.986403 18.753002 19.313765 18.986403
REC 18.986403 18.753002 19.313765 18.986403
REC 18.986403 18.751802 19.313765 18.986403
REC 18.986403 18.751802 19.231924 18.986403
REC 18.986403 18.751081 19.231924 18.986403
REC 18.986403 18.751081 19.231924 18.986403
REC 18.987869 18.750648 19.17091 18.987869
REC 18.987869 18.750648 19.17091 18.987869
REC 18.987869 18.750389 19.17091 18.987869
REC 18.986403 18.750389 19.124783 18.986403
REC 18.986403 18.750235 19.124783 18.986403
REC 18.986403 18.750235 19.124783 18.986403
REC 18.292519 18.750141 18.916718 18.292519
REC 18.292519 18.750141 18.916718 18.292519
REC 18.292519 18.750086 18.916718 18.292519
REC 18.292519 18.750086 18.916718 18.292519
REC 18.071917 18.750051 18.705517 18.071917
REC 18.071917 18.750051 18.705517 18.071917
REC 18.071917 18.750032 18.705517 18.071917
REC 18.071917 18.750032 18.547117 18.071917
